"","date","hits","keyword","geo","time","gprop","category"
"711",2018-08-05,100,"Tours","GB","2017-01-01 2021-01-01","web",0
"712",2018-08-12,94,"Tours","GB","2017-01-01 2021-01-01","web",0
"713",2018-08-19,91,"Tours","GB","2017-01-01 2021-01-01","web",0
"714",2018-08-26,81,"Tours","GB","2017-01-01 2021-01-01","web",0
"715",2018-09-02,93,"Tours","GB","2017-01-01 2021-01-01","web",0
"716",2018-09-09,83,"Tours","GB","2017-01-01 2021-01-01","web",0
"717",2018-09-16,86,"Tours","GB","2017-01-01 2021-01-01","web",0
"718",2018-09-23,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"719",2018-09-30,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"720",2018-10-07,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"721",2018-10-14,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"722",2018-10-21,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"723",2018-10-28,65,"Tours","GB","2017-01-01 2021-01-01","web",0
"724",2018-11-04,70,"Tours","GB","2017-01-01 2021-01-01","web",0
"725",2018-11-11,66,"Tours","GB","2017-01-01 2021-01-01","web",0
"726",2018-11-18,62,"Tours","GB","2017-01-01 2021-01-01","web",0
"727",2018-11-25,57,"Tours","GB","2017-01-01 2021-01-01","web",0
"728",2018-12-02,58,"Tours","GB","2017-01-01 2021-01-01","web",0
"729",2018-12-09,55,"Tours","GB","2017-01-01 2021-01-01","web",0
"730",2018-12-16,53,"Tours","GB","2017-01-01 2021-01-01","web",0
"731",2018-12-23,65,"Tours","GB","2017-01-01 2021-01-01","web",0
"732",2018-12-30,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"733",2019-01-06,75,"Tours","GB","2017-01-01 2021-01-01","web",0
"734",2019-01-13,74,"Tours","GB","2017-01-01 2021-01-01","web",0
"735",2019-01-20,73,"Tours","GB","2017-01-01 2021-01-01","web",0
"736",2019-01-27,65,"Tours","GB","2017-01-01 2021-01-01","web",0
"737",2019-02-03,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"738",2019-02-10,69,"Tours","GB","2017-01-01 2021-01-01","web",0
"739",2019-02-17,83,"Tours","GB","2017-01-01 2021-01-01","web",0
"740",2019-02-24,72,"Tours","GB","2017-01-01 2021-01-01","web",0
"741",2019-03-03,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"742",2019-03-10,56,"Tours","GB","2017-01-01 2021-01-01","web",0
"743",2019-03-17,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"744",2019-03-24,73,"Tours","GB","2017-01-01 2021-01-01","web",0
"745",2019-03-31,69,"Tours","GB","2017-01-01 2021-01-01","web",0
"746",2019-04-07,76,"Tours","GB","2017-01-01 2021-01-01","web",0
"747",2019-04-14,72,"Tours","GB","2017-01-01 2021-01-01","web",0
"748",2019-04-21,70,"Tours","GB","2017-01-01 2021-01-01","web",0
"749",2019-04-28,71,"Tours","GB","2017-01-01 2021-01-01","web",0
"750",2019-05-05,74,"Tours","GB","2017-01-01 2021-01-01","web",0
"751",2019-05-12,74,"Tours","GB","2017-01-01 2021-01-01","web",0
"752",2019-05-19,80,"Tours","GB","2017-01-01 2021-01-01","web",0
"753",2019-05-26,83,"Tours","GB","2017-01-01 2021-01-01","web",0
"754",2019-06-02,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"755",2019-06-09,81,"Tours","GB","2017-01-01 2021-01-01","web",0
"756",2019-06-16,71,"Tours","GB","2017-01-01 2021-01-01","web",0
"757",2019-06-23,76,"Tours","GB","2017-01-01 2021-01-01","web",0
"758",2019-06-30,85,"Tours","GB","2017-01-01 2021-01-01","web",0
"759",2019-07-07,82,"Tours","GB","2017-01-01 2021-01-01","web",0
"760",2019-07-14,89,"Tours","GB","2017-01-01 2021-01-01","web",0
"761",2019-07-21,84,"Tours","GB","2017-01-01 2021-01-01","web",0
"762",2019-07-28,86,"Tours","GB","2017-01-01 2021-01-01","web",0
"763",2019-08-04,97,"Tours","GB","2017-01-01 2021-01-01","web",0
"764",2019-08-11,93,"Tours","GB","2017-01-01 2021-01-01","web",0
"765",2019-08-18,90,"Tours","GB","2017-01-01 2021-01-01","web",0
"766",2019-08-25,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"767",2019-09-01,84,"Tours","GB","2017-01-01 2021-01-01","web",0
"768",2019-09-08,81,"Tours","GB","2017-01-01 2021-01-01","web",0
"769",2019-09-15,82,"Tours","GB","2017-01-01 2021-01-01","web",0
"770",2019-09-22,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"771",2019-09-29,80,"Tours","GB","2017-01-01 2021-01-01","web",0
"772",2019-10-06,87,"Tours","GB","2017-01-01 2021-01-01","web",0
"773",2019-10-13,72,"Tours","GB","2017-01-01 2021-01-01","web",0
"774",2019-10-20,76,"Tours","GB","2017-01-01 2021-01-01","web",0
"775",2019-10-27,73,"Tours","GB","2017-01-01 2021-01-01","web",0
"776",2019-11-03,66,"Tours","GB","2017-01-01 2021-01-01","web",0
"777",2019-11-10,64,"Tours","GB","2017-01-01 2021-01-01","web",0
"778",2019-11-17,70,"Tours","GB","2017-01-01 2021-01-01","web",0
"779",2019-11-24,65,"Tours","GB","2017-01-01 2021-01-01","web",0
"780",2019-12-01,62,"Tours","GB","2017-01-01 2021-01-01","web",0
"781",2019-12-08,63,"Tours","GB","2017-01-01 2021-01-01","web",0
"782",2019-12-15,69,"Tours","GB","2017-01-01 2021-01-01","web",0
"783",2019-12-22,80,"Tours","GB","2017-01-01 2021-01-01","web",0
"784",2019-12-29,77,"Tours","GB","2017-01-01 2021-01-01","web",0
"785",2020-01-05,87,"Tours","GB","2017-01-01 2021-01-01","web",0
"786",2020-01-12,88,"Tours","GB","2017-01-01 2021-01-01","web",0
"787",2020-01-19,86,"Tours","GB","2017-01-01 2021-01-01","web",0
"788",2020-01-26,84,"Tours","GB","2017-01-01 2021-01-01","web",0
"789",2020-02-02,76,"Tours","GB","2017-01-01 2021-01-01","web",0
"790",2020-02-09,71,"Tours","GB","2017-01-01 2021-01-01","web",0
"791",2020-02-16,79,"Tours","GB","2017-01-01 2021-01-01","web",0
"792",2020-02-23,61,"Tours","GB","2017-01-01 2021-01-01","web",0
"793",2020-03-01,56,"Tours","GB","2017-01-01 2021-01-01","web",0
"794",2020-03-08,50,"Tours","GB","2017-01-01 2021-01-01","web",0
"795",2020-03-15,33,"Tours","GB","2017-01-01 2021-01-01","web",0
"796",2020-03-22,31,"Tours","GB","2017-01-01 2021-01-01","web",0
"797",2020-03-29,31,"Tours","GB","2017-01-01 2021-01-01","web",0
"798",2020-04-05,32,"Tours","GB","2017-01-01 2021-01-01","web",0
"799",2020-04-12,30,"Tours","GB","2017-01-01 2021-01-01","web",0
"800",2020-04-19,27,"Tours","GB","2017-01-01 2021-01-01","web",0
"801",2020-04-26,28,"Tours","GB","2017-01-01 2021-01-01","web",0
"802",2020-05-03,27,"Tours","GB","2017-01-01 2021-01-01","web",0
"803",2020-05-10,31,"Tours","GB","2017-01-01 2021-01-01","web",0
"804",2020-05-17,32,"Tours","GB","2017-01-01 2021-01-01","web",0
"805",2020-05-24,27,"Tours","GB","2017-01-01 2021-01-01","web",0
"806",2020-05-31,29,"Tours","GB","2017-01-01 2021-01-01","web",0
"807",2020-06-07,29,"Tours","GB","2017-01-01 2021-01-01","web",0
"808",2020-06-14,37,"Tours","GB","2017-01-01 2021-01-01","web",0
"809",2020-06-21,35,"Tours","GB","2017-01-01 2021-01-01","web",0
"810",2020-06-28,38,"Tours","GB","2017-01-01 2021-01-01","web",0
"811",2020-07-05,42,"Tours","GB","2017-01-01 2021-01-01","web",0
"812",2020-07-12,42,"Tours","GB","2017-01-01 2021-01-01","web",0
"813",2020-07-19,53,"Tours","GB","2017-01-01 2021-01-01","web",0
"814",2020-07-26,43,"Tours","GB","2017-01-01 2021-01-01","web",0
"815",2020-08-02,47,"Tours","GB","2017-01-01 2021-01-01","web",0
"816",2020-08-09,47,"Tours","GB","2017-01-01 2021-01-01","web",0
"817",2020-08-16,49,"Tours","GB","2017-01-01 2021-01-01","web",0
"818",2020-08-23,51,"Tours","GB","2017-01-01 2021-01-01","web",0
"819",2020-08-30,41,"Tours","GB","2017-01-01 2021-01-01","web",0
"820",2020-09-06,48,"Tours","GB","2017-01-01 2021-01-01","web",0
"821",2020-09-13,48,"Tours","GB","2017-01-01 2021-01-01","web",0
"822",2020-09-20,38,"Tours","GB","2017-01-01 2021-01-01","web",0
"823",2020-09-27,35,"Tours","GB","2017-01-01 2021-01-01","web",0
"824",2020-10-04,35,"Tours","GB","2017-01-01 2021-01-01","web",0
"825",2020-10-11,37,"Tours","GB","2017-01-01 2021-01-01","web",0
"826",2020-10-18,32,"Tours","GB","2017-01-01 2021-01-01","web",0
"827",2020-10-25,31,"Tours","GB","2017-01-01 2021-01-01","web",0
"828",2020-11-01,23,"Tours","GB","2017-01-01 2021-01-01","web",0
"829",2020-11-08,34,"Tours","GB","2017-01-01 2021-01-01","web",0
"830",2020-11-15,26,"Tours","GB","2017-01-01 2021-01-01","web",0
"831",2020-11-22,32,"Tours","GB","2017-01-01 2021-01-01","web",0
"832",2020-11-29,28,"Tours","GB","2017-01-01 2021-01-01","web",0
"833",2020-12-06,33,"Tours","GB","2017-01-01 2021-01-01","web",0
"834",2020-12-13,29,"Tours","GB","2017-01-01 2021-01-01","web",0
"835",2020-12-20,28,"Tours","GB","2017-01-01 2021-01-01","web",0
"836",2020-12-27,26,"Tours","GB","2017-01-01 2021-01-01","web",0
"837",2017-01-01,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"838",2017-01-08,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"839",2017-01-15,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"840",2017-01-22,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"841",2017-01-29,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"842",2017-02-05,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"843",2017-02-12,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"844",2017-02-19,63,"Scotland","GB","2017-01-01 2021-01-01","web",0
"845",2017-02-26,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"846",2017-03-05,68,"Scotland","GB","2017-01-01 2021-01-01","web",0
"847",2017-03-12,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"848",2017-03-19,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"849",2017-03-26,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"850",2017-04-02,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"851",2017-04-09,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"852",2017-04-16,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"853",2017-04-23,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"854",2017-04-30,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"855",2017-05-07,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"856",2017-05-14,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"857",2017-05-21,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"858",2017-05-28,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"859",2017-06-04,82,"Scotland","GB","2017-01-01 2021-01-01","web",0
"860",2017-06-11,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"861",2017-06-18,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"862",2017-06-25,47,"Scotland","GB","2017-01-01 2021-01-01","web",0
"863",2017-07-02,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"864",2017-07-09,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"865",2017-07-16,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"866",2017-07-23,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"867",2017-07-30,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"868",2017-08-06,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"869",2017-08-13,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"870",2017-08-20,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"871",2017-08-27,61,"Scotland","GB","2017-01-01 2021-01-01","web",0
"872",2017-09-03,58,"Scotland","GB","2017-01-01 2021-01-01","web",0
"873",2017-09-10,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"874",2017-09-17,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"875",2017-09-24,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"876",2017-10-01,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"877",2017-10-08,63,"Scotland","GB","2017-01-01 2021-01-01","web",0
"878",2017-10-15,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"879",2017-10-22,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"880",2017-10-29,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"881",2017-11-05,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"882",2017-11-12,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"883",2017-11-19,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"884",2017-11-26,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"885",2017-12-03,47,"Scotland","GB","2017-01-01 2021-01-01","web",0
"886",2017-12-10,43,"Scotland","GB","2017-01-01 2021-01-01","web",0
"887",2017-12-17,44,"Scotland","GB","2017-01-01 2021-01-01","web",0
"888",2017-12-24,44,"Scotland","GB","2017-01-01 2021-01-01","web",0
"889",2017-12-31,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"890",2018-01-07,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"891",2018-01-14,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"892",2018-01-21,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"893",2018-01-28,64,"Scotland","GB","2017-01-01 2021-01-01","web",0
"894",2018-02-04,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"895",2018-02-11,59,"Scotland","GB","2017-01-01 2021-01-01","web",0
"896",2018-02-18,69,"Scotland","GB","2017-01-01 2021-01-01","web",0
"897",2018-02-25,77,"Scotland","GB","2017-01-01 2021-01-01","web",0
"898",2018-03-04,58,"Scotland","GB","2017-01-01 2021-01-01","web",0
"899",2018-03-11,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"900",2018-03-18,58,"Scotland","GB","2017-01-01 2021-01-01","web",0
"901",2018-03-25,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"902",2018-04-01,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"903",2018-04-08,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"904",2018-04-15,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"905",2018-04-22,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"906",2018-04-29,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"907",2018-05-06,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"908",2018-05-13,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"909",2018-05-20,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"910",2018-05-27,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"911",2018-06-03,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"912",2018-06-10,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"913",2018-06-17,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"914",2018-06-24,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"915",2018-07-01,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"916",2018-07-08,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"917",2018-07-15,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"918",2018-07-22,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"919",2018-07-29,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"920",2018-08-05,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"921",2018-08-12,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"922",2018-08-19,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"923",2018-08-26,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"924",2018-09-02,59,"Scotland","GB","2017-01-01 2021-01-01","web",0
"925",2018-09-09,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"926",2018-09-16,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"927",2018-09-23,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"928",2018-09-30,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"929",2018-10-07,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"930",2018-10-14,53,"Scotland","GB","2017-01-01 2021-01-01","web",0
"931",2018-10-21,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"932",2018-10-28,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"933",2018-11-04,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"934",2018-11-11,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"935",2018-11-18,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"936",2018-11-25,43,"Scotland","GB","2017-01-01 2021-01-01","web",0
"937",2018-12-02,43,"Scotland","GB","2017-01-01 2021-01-01","web",0
"938",2018-12-09,44,"Scotland","GB","2017-01-01 2021-01-01","web",0
"939",2018-12-16,42,"Scotland","GB","2017-01-01 2021-01-01","web",0
"940",2018-12-23,40,"Scotland","GB","2017-01-01 2021-01-01","web",0
"941",2018-12-30,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"942",2019-01-06,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"943",2019-01-13,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"944",2019-01-20,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"945",2019-01-27,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"946",2019-02-03,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"947",2019-02-10,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"948",2019-02-17,61,"Scotland","GB","2017-01-01 2021-01-01","web",0
"949",2019-02-24,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"950",2019-03-03,66,"Scotland","GB","2017-01-01 2021-01-01","web",0
"951",2019-03-10,70,"Scotland","GB","2017-01-01 2021-01-01","web",0
"952",2019-03-17,63,"Scotland","GB","2017-01-01 2021-01-01","web",0
"953",2019-03-24,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"954",2019-03-31,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"955",2019-04-07,47,"Scotland","GB","2017-01-01 2021-01-01","web",0
"956",2019-04-14,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"957",2019-04-21,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"958",2019-04-28,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"959",2019-05-05,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"960",2019-05-12,48,"Scotland","GB","2017-01-01 2021-01-01","web",0
"961",2019-05-19,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"962",2019-05-26,58,"Scotland","GB","2017-01-01 2021-01-01","web",0
"963",2019-06-02,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"964",2019-06-09,64,"Scotland","GB","2017-01-01 2021-01-01","web",0
"965",2019-06-16,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"966",2019-06-23,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"967",2019-06-30,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"968",2019-07-07,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"969",2019-07-14,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"970",2019-07-21,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"971",2019-07-28,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"972",2019-08-04,57,"Scotland","GB","2017-01-01 2021-01-01","web",0
"973",2019-08-11,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"974",2019-08-18,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"975",2019-08-25,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"976",2019-09-01,61,"Scotland","GB","2017-01-01 2021-01-01","web",0
"977",2019-09-08,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"978",2019-09-15,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"979",2019-09-22,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"980",2019-09-29,52,"Scotland","GB","2017-01-01 2021-01-01","web",0
"981",2019-10-06,64,"Scotland","GB","2017-01-01 2021-01-01","web",0
"982",2019-10-13,68,"Scotland","GB","2017-01-01 2021-01-01","web",0
"983",2019-10-20,47,"Scotland","GB","2017-01-01 2021-01-01","web",0
"984",2019-10-27,47,"Scotland","GB","2017-01-01 2021-01-01","web",0
"985",2019-11-03,46,"Scotland","GB","2017-01-01 2021-01-01","web",0
"986",2019-11-10,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"987",2019-11-17,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"988",2019-11-24,43,"Scotland","GB","2017-01-01 2021-01-01","web",0
"989",2019-12-01,43,"Scotland","GB","2017-01-01 2021-01-01","web",0
"990",2019-12-08,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"991",2019-12-15,46,"Scotland","GB","2017-01-01 2021-01-01","web",0
"992",2019-12-22,40,"Scotland","GB","2017-01-01 2021-01-01","web",0
"993",2019-12-29,44,"Scotland","GB","2017-01-01 2021-01-01","web",0
"994",2020-01-05,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"995",2020-01-12,51,"Scotland","GB","2017-01-01 2021-01-01","web",0
"996",2020-01-19,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"997",2020-01-26,65,"Scotland","GB","2017-01-01 2021-01-01","web",0
"998",2020-02-02,71,"Scotland","GB","2017-01-01 2021-01-01","web",0
"999",2020-02-09,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1000",2020-02-16,58,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1001",2020-02-23,54,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1002",2020-03-01,66,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1003",2020-03-08,85,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1004",2020-03-15,76,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1005",2020-03-22,61,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1006",2020-03-29,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1007",2020-04-05,55,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1008",2020-04-12,50,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1009",2020-04-19,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1010",2020-04-26,49,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1011",2020-05-03,56,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1012",2020-05-10,59,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1013",2020-05-17,65,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1014",2020-05-24,63,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1015",2020-05-31,61,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1016",2020-06-07,63,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1017",2020-06-14,68,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1018",2020-06-21,69,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1019",2020-06-28,77,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1020",2020-07-05,79,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1021",2020-07-12,72,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1022",2020-07-19,73,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1023",2020-07-26,78,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1024",2020-08-02,74,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1025",2020-08-09,77,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1026",2020-08-16,71,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1027",2020-08-23,71,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1028",2020-08-30,79,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1029",2020-09-06,79,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1030",2020-09-13,71,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1031",2020-09-20,89,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1032",2020-09-27,72,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1033",2020-10-04,100,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1034",2020-10-11,80,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1035",2020-10-18,77,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1036",2020-10-25,82,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1037",2020-11-01,67,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1038",2020-11-08,96,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1039",2020-11-15,88,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1040",2020-11-22,60,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1041",2020-11-29,64,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1042",2020-12-06,62,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1043",2020-12-13,71,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1044",2020-12-20,69,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1045",2020-12-27,67,"Scotland","GB","2017-01-01 2021-01-01","web",0
"1046",2017-01-01,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1047",2017-01-08,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1048",2017-01-15,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1049",2017-01-22,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1050",2017-01-29,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1051",2017-02-05,77,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1052",2017-02-12,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1053",2017-02-19,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1054",2017-02-26,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1055",2017-03-05,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1056",2017-03-12,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1057",2017-03-19,26,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1058",2017-03-26,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1059",2017-04-02,27,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1060",2017-04-09,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1061",2017-04-16,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1062",2017-04-23,25,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1063",2017-04-30,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1064",2017-05-07,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1065",2017-05-14,79,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1066",2017-05-21,28,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1067",2017-05-28,0,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
"1068",2017-06-04,78,"Bird Hunting","GB","2017-01-01 2021-01-01","web",0
